2 2 2 9.714942760090324e-10 0.1299008722616057 38.46454644203186
2 2 4 0.003027699269744024 0.10218892966070746 19.747381687164307
2 2 8 0.01516177247516293 0.11798688992221132 15.392813682556152
2 2 16 0.07088703386833944 0.10530898618137735 16.173916578292847
2 4 2 7.851741170261058e-10 0.0037915254782628603 46.25541377067566
2 4 4 8.226274365903199e-10 0.025577886143010747 21.168792247772217
2 4 8 0.003016594534324098 0.07303476639283009 17.772653579711914
2 4 16 0.022962048035929734 0.04023853826742524 15.840463876724243
2 8 2 7.874098809714613e-10 0.014552180609321336 70.88162279129028
2 8 4 7.510913890170425e-10 0.012301678216068918 33.360172271728516
2 8 8 1.5464181356599983e-09 0.04719092647254499 21.80218243598938
2 8 16 0.009195115554425282 0.02668843985113323 17.72920536994934
2 16 2 7.881849995866399e-10 0.009032771542079382 125.41259741783142
2 16 4 7.644423640266789e-10 0.021269784981577625 36.25298023223877
2 16 8 9.536622213392207e-10 0.037290306775790885 19.788548707962036
2 16 16 0.006038393048696598 0.0308636294470893 17.797008752822876
4 2 2 4.3224075157053193e-10 0.1302091286987321 37.85244965553284
4 2 4 0.007541528788940297 0.13069527054953778 19.47632884979248
4 2 8 0.015140648211669378 0.10664288011881021 16.886521339416504
4 2 16 0.06958222499350437 0.10592609134494749 15.29509949684143
4 4 2 3.455096468273076e-10 0.007382946399452988 48.812676668167114
4 4 4 5.05114930609674e-10 0.033060614903194785 22.955718278884888
4 4 8 0.004524888297568798 0.06490012965141198 17.2373526096344
4 4 16 0.022122470952772717 0.04342481441152557 16.461416006088257
4 8 2 3.3944730724105085e-10 0.006428150047000744 71.96945810317993
4 8 4 4.155194321266541e-10 0.02294176619531762 29.699892044067383
4 8 8 1.115699307199879e-09 0.05217459533586461 19.222209453582764
4 8 16 0.007607370503962089 0.023382270851214297 17.633480548858643
4 16 2 3.410307401817077e-10 0.007148225530822523 114.92619395256042
4 16 4 3.411560119371369e-10 0.022182822073190413 38.644750118255615
4 16 8 7.038375558595972e-10 0.03998341779702176 23.614174127578735
4 16 16 0.00754153973228636 0.024087578170180608 18.183091640472412
8 2 2 2.761954101931307e-10 0.13948768097111303 37.03713917732239
8 2 4 0.007541496926678063 0.11357459960839687 19.320330381393433
8 2 8 0.013618717656637996 0.11567945969410431 16.42710041999817
8 2 16 0.06923051359381971 0.10432170522518647 15.722052097320557
8 4 2 1.6577051841572284e-10 0.017516973644222066 49.42214894294739
8 4 4 3.3483323751479016e-10 0.024352344628582653 23.18060874938965
8 4 8 0.006033183491907409 0.06117039969843677 18.32723903656006
8 4 16 0.020190525600872092 0.04540261104066148 16.590189218521118
8 8 2 1.6095219138959985e-10 0.00376554305613259 71.39765071868896
8 8 4 2.640486425327995e-10 0.027937439262357533 28.84817409515381
8 8 8 0.0030165920190377256 0.041752756518550954 17.468320846557617
8 8 16 0.0075445419585545535 0.01797883558436328 16.852466344833374
8 16 2 1.6017849444179715e-10 0.00452121506068443 113.27647948265076
8 16 4 2.0623438868760828e-10 0.02011973617805375 38.10825276374817
8 16 8 5.239516595016324e-10 0.04149693265612943 20.54838466644287
8 16 16 0.006033199969951106 0.03799529056658826 18.241299867630005
16 2 2 1.7252833090447503e-10 0.13391257733361334 40.5512113571167
16 2 4 0.009049774320707398 0.12233985330049808 24.943131923675537
16 2 8 0.016236762156347923 0.11296884008707145 21.38652801513672
16 2 16 0.06779674441746097 0.11606510180948126 19.07070827484131
16 4 2 1.1745190500796544e-10 0.02020789364310591 53.768723011016846
16 4 4 2.4848203135189886e-10 0.023832449547206543 25.41077995300293
16 4 8 0.0060331834086760645 0.06308847977819605 21.310750246047974
16 4 16 0.01879303948391864 0.04941346824296519 19.721256017684937
16 8 2 8.735483762522619e-11 0.009176734053164977 80.58022999763489
16 8 4 1.74748340713943e-10 0.024945205348169703 34.439056634902954
16 8 8 0.003016591943888662 0.0350924972922374 23.097247838974
16 8 16 0.009050055618278183 0.021463012319631332 21.466421842575073
16 16 2 9.997841799461527e-11 0.004759444596005871 128.87065982818604
16 16 4 1.4307289767202168e-10 0.02524250787961432 44.52442479133606
16 16 8 4.871947656766842e-10 0.04519856227641432 25.349045038223267
